Date,Adj Close
1993-12-14,3742.6298828125
1993-12-15,3716.919921875
1993-12-16,3726.139892578125
1993-12-17,3751.570068359375
1993-12-20,3755.2099609375
1993-12-21,3745.14990234375
1993-12-22,3762.18994140625
1993-12-23,3757.719970703125
1993-12-27,3792.929931640625
1993-12-28,3793.77001953125
1993-12-29,3794.330078125
1993-12-30,3775.8798828125
1993-12-31,3754.090087890625
1994-01-03,3756.60009765625
1994-01-04,3783.89990234375
1994-01-05,3798.820068359375
1994-01-06,3803.8798828125
1994-01-07,3820.77001953125
1994-01-10,3865.510009765625
1994-01-11,3850.31005859375
1994-01-12,3848.6298828125
1994-01-13,3842.429931640625
1994-01-14,3867.199951171875
1994-01-17,3870.2900390625
1994-01-18,3870.2900390625
1994-01-19,3884.3701171875
1994-01-20,3891.9599609375
1994-01-21,3914.47998046875
1994-01-24,3912.7900390625
1994-01-25,3895.340087890625
1994-01-26,3908.0
1994-01-27,3926.300048828125
1994-01-28,3945.429931640625
1994-01-31,3978.360107421875
1994-02-01,3964.010009765625
1994-02-02,3975.5400390625
1994-02-03,3967.659912109375
1994-02-04,3871.419921875
1994-02-07,3906.320068359375
1994-02-08,3906.030029296875
1994-02-09,3931.919921875
1994-02-10,3895.340087890625
1994-02-11,3894.780029296875
1994-02-14,3904.06005859375
1994-02-15,3928.27001953125
1994-02-16,3937.27001953125
1994-02-17,3922.639892578125
1994-02-18,3887.4599609375
1994-02-22,3911.659912109375
1994-02-23,3891.679931640625
1994-02-24,3839.89990234375
1994-02-25,3838.780029296875
1994-02-28,3832.02001953125
1994-03-01,3809.22998046875
1994-03-02,3831.739990234375
1994-03-03,3824.419921875
1994-03-04,3832.300048828125
1994-03-07,3856.219970703125
1994-03-08,3851.719970703125
1994-03-09,3853.409912109375
1994-03-10,3830.6201171875
1994-03-11,3862.699951171875
1994-03-14,3862.97998046875
1994-03-15,3849.590087890625
1994-03-16,3848.14990234375
1994-03-17,3865.139892578125
1994-03-18,3895.64990234375
1994-03-21,3864.85009765625
1994-03-22,3862.550048828125
1994-03-23,3869.4599609375
1994-03-24,3821.090087890625
1994-03-25,3774.72998046875
1994-03-28,3762.35009765625
1994-03-29,3699.02001953125
1994-03-30,3626.75
1994-03-31,3635.9599609375
1994-04-04,3593.35009765625
1994-04-05,3675.409912109375
1994-04-06,3679.72998046875
1994-04-07,3693.260009765625
1994-04-08,3674.260009765625
1994-04-11,3688.830078125
1994-04-12,3681.68994140625
1994-04-13,3661.469970703125
1994-04-14,3663.25
1994-04-15,3661.469970703125
1994-04-18,3620.419921875
1994-04-19,3619.820068359375
1994-04-20,3598.7099609375
1994-04-21,3652.5400390625
1994-04-22,3648.679931640625
1994-04-25,3705.780029296875
1994-04-26,3699.5400390625
1994-04-28,3668.31005859375
1994-04-29,3681.68994140625
1994-05-02,3701.02001953125
1994-05-03,3714.409912109375
1994-05-04,3697.75
1994-05-05,3695.969970703125
1994-05-06,3669.5
1994-05-09,3629.0400390625
1994-05-10,3656.409912109375
1994-05-11,3629.0400390625
1994-05-12,3652.840087890625
1994-05-13,3659.679931640625
1994-05-16,3671.5
1994-05-17,3720.610107421875
1994-05-18,3732.889892578125
1994-05-19,3758.97998046875
1994-05-20,3766.35009765625
1994-05-23,3742.409912109375
1994-05-24,3745.169921875
1994-05-25,3755.300048828125
1994-05-26,3753.4599609375
1994-05-27,3757.139892578125
1994-05-31,3758.3701171875
1994-06-01,3760.830078125
1994-06-02,3758.989990234375
1994-06-03,3772.219970703125
1994-06-06,3768.52001953125
1994-06-07,3755.909912109375
1994-06-08,3749.449951171875
1994-06-09,3753.139892578125
1994-06-10,3773.449951171875
1994-06-13,3783.1201171875
1994-06-14,3814.830078125
1994-06-15,3790.409912109375
1994-06-16,3811.340087890625
1994-06-17,3776.780029296875
1994-06-20,3741.89990234375
1994-06-21,3707.969970703125
1994-06-22,3724.77001953125
1994-06-23,3699.090087890625
1994-06-24,3636.93994140625
1994-06-27,3685.5
1994-06-28,3669.639892578125
1994-06-29,3667.050048828125
1994-06-30,3624.9599609375
1994-07-01,3646.64990234375
1994-07-05,3652.47998046875
1994-07-06,3674.5
1994-07-07,3688.419921875
1994-07-08,3709.139892578125
1994-07-11,3702.989990234375
1994-07-12,3702.659912109375
1994-07-13,3704.280029296875
1994-07-14,3739.25
1994-07-15,3753.81005859375
1994-07-18,3755.429931640625
1994-07-19,3748.31005859375
1994-07-20,3727.27001953125
1994-07-21,3732.449951171875
1994-07-22,3735.0400390625
1994-07-25,3741.840087890625
1994-07-26,3735.679931640625
1994-07-27,3720.469970703125
1994-07-28,3730.830078125
1994-07-29,3764.5
1994-08-01,3798.169921875
1994-08-02,3796.219970703125
1994-08-03,3792.659912109375
1994-08-04,3765.7900390625
1994-08-05,3747.02001953125
1994-08-08,3753.81005859375
1994-08-09,3755.760009765625
1994-08-10,3766.760009765625
1994-08-11,3750.89990234375
1994-08-12,3768.7099609375
1994-08-15,3760.2900390625
1994-08-16,3784.570068359375
1994-08-17,3776.47998046875
1994-08-18,3755.429931640625
1994-08-19,3755.110107421875
1994-08-22,3751.219970703125
1994-08-23,3775.830078125
1994-08-24,3846.72998046875
1994-08-25,3829.889892578125
1994-08-26,3881.050048828125
1994-08-29,3898.85009765625
1994-08-30,3917.300048828125
1994-08-31,3913.419921875
1994-09-01,3901.43994140625
1994-09-02,3885.580078125
1994-09-06,3898.699951171875
1994-09-07,3886.25
1994-09-08,3908.4599609375
1994-09-09,3874.81005859375
1994-09-12,3860.340087890625
1994-09-13,3879.860107421875
1994-09-14,3895.330078125
1994-09-15,3953.8798828125
1994-09-16,3933.35009765625
1994-09-19,3936.719970703125
1994-09-20,3869.090087890625
1994-09-21,3851.60009765625
1994-09-22,3837.1298828125
1994-09-23,3831.75
1994-09-26,3849.239990234375
1994-09-27,3863.0400390625
1994-09-28,3878.179931640625
1994-09-29,3854.6298828125
1994-09-30,3843.18994140625
1994-10-03,3846.889892578125
1994-10-04,3801.1298828125
1994-10-05,3787.340087890625
1994-10-06,3775.56005859375
1994-10-07,3797.429931640625
1994-10-10,3821.320068359375
1994-10-11,3876.830078125
1994-10-12,3875.14990234375
1994-10-13,3889.949951171875
1994-10-14,3910.469970703125
1994-10-17,3923.929931640625
1994-10-18,3917.5400390625
1994-10-19,3936.0400390625
1994-10-20,3911.14990234375
1994-10-21,3891.300048828125
1994-10-24,3855.300048828125
1994-10-25,3850.590087890625
1994-10-26,3848.22998046875
1994-10-27,3875.14990234375
1994-10-28,3930.659912109375
1994-10-31,3908.1201171875
1994-11-01,3863.3701171875
1994-11-02,3837.1298828125
1994-11-03,3845.8798828125
1994-11-04,3807.52001953125
1994-11-07,3808.8701171875
1994-11-08,3830.739990234375
1994-11-09,3831.75
1994-11-10,3821.989990234375
1994-11-11,3801.469970703125
1994-11-14,3829.72998046875
1994-11-15,3826.360107421875
1994-11-16,3845.199951171875
1994-11-17,3828.050048828125
1994-11-18,3815.260009765625
1994-11-21,3769.510009765625
1994-11-22,3677.989990234375
1994-11-23,3674.6298828125
1994-11-25,3708.27001953125
1994-11-28,3739.56005859375
1994-11-29,3738.550048828125
1994-11-30,3739.22998046875
1994-12-01,3700.8701171875
1994-12-02,3745.6201171875
1994-12-05,3741.919921875
1994-12-06,3745.949951171875
1994-12-07,3735.52001953125
1994-12-08,3685.72998046875
1994-12-09,3691.110107421875
1994-12-12,3718.3701171875
1994-12-13,3715.340087890625
1994-12-14,3746.2900390625
1994-12-15,3765.469970703125
1994-12-16,3807.18994140625
1994-12-19,3790.699951171875
1994-12-20,3767.14990234375
1994-12-21,3801.800048828125
1994-12-22,3814.919921875
1994-12-23,3833.429931640625
1994-12-27,3861.68994140625
1994-12-28,3839.489990234375
1994-12-29,3833.429931640625
1994-12-30,3834.43994140625
1995-01-03,3838.47998046875
1995-01-04,3857.64990234375
1995-01-05,3850.919921875
1995-01-06,3867.409912109375
1995-01-09,3861.35009765625
1995-01-10,3866.739990234375
1995-01-11,3862.030029296875
1995-01-12,3859.0
1995-01-13,3908.4599609375
1995-01-16,3932.340087890625
1995-01-17,3930.659912109375
1995-01-18,3928.97998046875
1995-01-19,3882.2099609375
1995-01-20,3869.429931640625
1995-01-23,3867.409912109375
1995-01-24,3862.699951171875
1995-01-25,3871.449951171875
1995-01-26,3870.43994140625
1995-01-27,3857.989990234375
1995-01-30,3832.080078125
1995-01-31,3843.860107421875
1995-02-01,3847.56005859375
1995-02-02,3870.77001953125
1995-02-03,3928.639892578125
1995-02-06,3937.72998046875
1995-02-07,3937.389892578125
1995-02-08,3935.3701171875
1995-02-09,3932.679931640625
1995-02-10,3939.070068359375
1995-02-13,3954.2099609375
1995-02-14,3958.25
1995-02-15,3986.169921875
1995-02-16,3987.52001953125
1995-02-17,3953.5400390625
1995-02-21,3963.969970703125
1995-02-22,3973.050048828125
1995-02-23,4003.330078125
1995-02-24,4011.739990234375
1995-02-27,3988.570068359375
1995-02-28,4011.050048828125
1995-03-01,3994.800048828125
1995-03-02,3979.929931640625
1995-03-03,3989.610107421875
1995-03-06,3997.56005859375
1995-03-07,3962.6298828125
1995-03-08,3979.22998046875
1995-03-09,3983.389892578125
1995-03-10,4035.610107421875
1995-03-13,4025.22998046875
1995-03-14,4048.75
1995-03-15,4038.3701171875
1995-03-16,4069.14990234375
1995-03-17,4073.64990234375
1995-03-20,4083.679931640625
1995-03-21,4072.610107421875
1995-03-22,4082.989990234375
1995-03-23,4087.830078125
1995-03-24,4138.669921875
1995-03-27,4157.33984375
1995-03-28,4151.81005859375
1995-03-29,4160.7998046875
1995-03-30,4172.56005859375
1995-03-31,4157.68994140625
1995-04-03,4168.41015625
1995-04-04,4201.60986328125
1995-04-05,4200.56982421875
1995-04-06,4205.41015625
1995-04-07,4192.6201171875
1995-04-10,4198.14990234375
1995-04-11,4187.080078125
1995-04-12,4197.81005859375
1995-04-13,4208.18017578125
1995-04-17,4195.3798828125
1995-04-18,4179.1298828125
1995-04-19,4207.490234375
1995-04-20,4230.66015625
1995-04-21,4270.08984375
1995-04-24,4303.97998046875
1995-04-25,4300.169921875
1995-04-26,4299.830078125
1995-04-27,4314.7001953125
1995-04-28,4321.27001953125
1995-05-01,4316.080078125
1995-05-02,4328.8798828125
1995-05-03,4373.14990234375
1995-05-04,4359.66015625
1995-05-05,4343.39990234375
1995-05-08,4383.8701171875
1995-05-09,4390.77978515625
1995-05-10,4404.6201171875
1995-05-11,4411.18994140625
1995-05-12,4430.56005859375
1995-05-15,4437.47021484375
1995-05-16,4435.0498046875
1995-05-17,4422.60009765625
1995-05-18,4340.64013671875
1995-05-19,4341.330078125
1995-05-22,4395.6298828125
1995-05-23,4436.43994140625
1995-05-24,4438.16015625
1995-05-25,4412.22998046875
1995-05-26,4369.0
1995-05-30,4378.68017578125
1995-05-31,4465.14013671875
1995-06-01,4472.75
1995-06-02,4444.39013671875
1995-06-05,4476.5498046875
1995-06-06,4485.2001953125
1995-06-07,4462.02978515625
1995-06-08,4458.56982421875
1995-06-09,4423.990234375
1995-06-12,4446.4599609375
1995-06-13,4484.509765625
1995-06-14,4491.080078125
1995-06-15,4496.27001953125
1995-06-16,4510.7900390625
1995-06-19,4553.68017578125
1995-06-20,4550.56005859375
1995-06-21,4547.10009765625
1995-06-22,4589.64013671875
1995-06-23,4585.83984375
1995-06-26,4551.25
1995-06-27,4542.60986328125
1995-06-28,4556.7900390625
1995-06-29,4550.56005859375
1995-06-30,4556.10009765625
1995-07-03,4585.14990234375
1995-07-05,4615.22998046875
1995-07-06,4664.0
1995-07-07,4702.72998046875
1995-07-10,4702.39013671875
1995-07-11,4680.60009765625
1995-07-12,4727.2900390625
1995-07-13,4727.47998046875
1995-07-14,4708.81982421875
1995-07-17,4736.2900390625
1995-07-18,4686.27978515625
1995-07-19,4628.8701171875
1995-07-20,4641.5498046875
1995-07-21,4641.5498046875
1995-07-24,4668.669921875
1995-07-25,4714.4501953125
1995-07-26,4707.06005859375
1995-07-27,4732.77001953125
1995-07-28,4715.509765625
1995-07-31,4708.47021484375
1995-08-01,4700.3701171875
1995-08-02,4690.14990234375
1995-08-03,4701.419921875
1995-08-04,4683.4599609375
1995-08-07,4693.31982421875
1995-08-08,4693.31982421875
1995-08-09,4671.490234375
1995-08-10,4643.66015625
1995-08-11,4618.2998046875
1995-08-14,4659.85986328125
1995-08-15,4640.83984375
1995-08-16,4639.080078125
1995-08-17,4630.6298828125
1995-08-18,4617.60009765625
1995-08-21,4614.77978515625
1995-08-22,4620.419921875
1995-08-23,4584.85009765625
1995-08-24,4580.6201171875
1995-08-25,4601.39990234375
1995-08-28,4594.0
1995-08-29,4608.43994140625
1995-08-30,4604.60009765625
1995-08-31,4610.56005859375
1995-09-01,4647.5400390625
1995-09-05,4670.080078125
1995-09-06,4683.81005859375
1995-09-07,4669.72021484375
1995-09-08,4700.72021484375
1995-09-11,4704.93994140625
1995-09-12,4747.2099609375
1995-09-13,4765.52001953125
1995-09-14,4801.7998046875
1995-09-15,4797.56982421875
1995-09-18,4780.41015625
1995-09-19,4767.0400390625
1995-09-20,4792.68994140625
1995-09-21,4767.39990234375
1995-09-22,4764.14990234375
1995-09-25,4769.93017578125
1995-09-26,4765.60009765625
1995-09-27,4762.35009765625
1995-09-28,4787.64013671875
1995-09-29,4789.080078125
1995-10-02,4761.259765625
1995-10-03,4749.7001953125
1995-10-04,4740.669921875
1995-10-05,4762.7099609375
1995-10-06,4769.2099609375
