Date,RecurrenceRate,DiagRec,Determinism,DeteRec,L,Divergence,LEn,Laminarity,TrappingTime,VMax,VEn,W,WMax,WEn,LamiDet,VDiv,WVDiv
1992-06-18,0.19313131313131313,-0.6196665144350261,0.6903765690376569,3.5746485530715497,2.7966101694915255,0.09090909090909091,1.2118488348282044,0.7981171548117155,3.599056603773585,10,1.6365308451599203,12.675409836065574,48,2.5292420050494777,1.1560606060606062,0.1,0.020833333333333332
1992-06-19,0.19252525252525252,-0.5628738239412722,0.6915005246589717,3.591739346339885,2.780590717299578,0.09090909090909091,1.1974558206764732,0.8037775445960126,3.481818181818182,10,1.574109857032363,12.676470588235293,49,2.5121198857131786,1.1623672230652502,0.1,0.02040816326530612
1992-06-22,0.1903030303030303,-0.5330042840563929,0.7133757961783439,3.748630776096393,2.7768595041322315,0.09090909090909091,1.196071346099566,0.8057324840764332,3.4657534246575343,10,1.5781527996868197,12.860927152317881,50,2.5570171131927726,1.1294642857142858,0.1,0.02
1992-06-23,0.18888888888888888,-0.49344464804992605,0.6983957219251337,3.697389116074237,2.8025751072961373,0.09090909090909091,1.2204011566145987,0.8064171122994652,3.5069767441860464,10,1.6166700542918575,12.754901960784315,51,2.586156529979002,1.1546707503828484,0.1,0.0196078431372549
1992-06-24,0.18727272727272729,-0.4519974031689461,0.7055016181229773,3.7672416501712376,2.8068669527896994,0.09090909090909091,1.2176212249748337,0.8133764832793959,3.5904761904761906,10,1.6232324990021834,13.185185185185185,52,2.61911257449874,1.1529051987767585,0.1,0.019230769230769232
1992-06-25,0.18626262626262627,-0.40907504280180956,0.6984815618221258,3.7499823546849487,2.824561403508772,0.09090909090909091,1.231281689028834,0.8123644251626898,3.6183574879227054,10,1.641657127988866,13.329931972789115,53,2.678789598190039,1.1630434782608696,0.1,0.018867924528301886
1992-06-26,0.18646464646464647,-0.3598792260896763,0.704225352112676,3.7767231776356947,2.8384279475982535,0.09090909090909091,1.2382820858217207,0.8082340195016251,3.6748768472906406,10,1.7107675362393078,13.64459930313589,54,2.708574280590968,1.1476923076923078,0.1,0.018518518518518517
1992-06-29,0.18484848484848485,-0.44110785381055695,0.7071038251366121,3.825315775329213,2.850220264317181,0.09090909090909091,1.253506586044582,0.8163934426229508,3.6439024390243904,8,1.641455561995456,13.830985915492958,55,2.7305039134441884,1.1545595054095825,0.125,0.01818181818181818
1992-06-30,0.1806060606060606,-0.43701777166437566,0.7046979865771812,3.9018512679609025,2.8506787330316743,0.09090909090909091,1.2545502650401152,0.8109619686800895,3.6802030456852792,8,1.6490431546516897,14.202166064981949,56,2.7580311556172203,1.150793650793651,0.125,0.017857142857142856
1992-07-01,0.1783838383838384,-0.42275050897131594,0.7123442808607021,3.993322978777435,2.8333333333333335,0.09090909090909091,1.2391876678273674,0.8199320498301246,3.6565656565656566,8,1.6346343856051482,13.513605442176871,57,2.623248175173039,1.151033386327504,0.125,0.017543859649122806
1992-07-02,0.1781818181818182,-0.41146753045700135,0.6972789115646258,3.913300013883104,2.808219178082192,0.09090909090909091,1.2198106305432805,0.800453514739229,3.6391752577319587,8,1.6381096300796385,13.730103806228374,58,2.6441931003275903,1.1479674796747967,0.125,0.017241379310344827
1992-07-06,0.17555555555555555,-0.3991134603242572,0.6950517836593786,3.959155729705321,2.7962962962962963,0.09090909090909091,1.2121518205392494,0.8020713463751439,3.6302083333333335,8,1.6355235810847608,13.888111888111888,59,2.6741800397955355,1.153973509933775,0.125,0.01694915254237288
1992-07-07,0.17414141414141415,-0.3882224486983725,0.6879350348027842,3.950439004957983,2.8373205741626792,0.09090909090909091,1.2487246132976733,0.796983758700696,3.654255319148936,8,1.6463559082055708,13.76206896551724,60,2.7154944762801025,1.1585160202360878,0.125,0.016666666666666666
1992-07-08,0.17191919191919192,-0.38927489434113544,0.690951821386604,4.019049959886828,2.813397129186603,0.09090909090909091,1.2281787102089323,0.7790834312573442,3.6032608695652173,8,1.6261603623864298,13.898954703832752,61,2.73635138170355,1.1275510204081631,0.125,0.01639344262295082
1992-07-09,0.1713131313131313,-0.33609294137640355,0.6898584905660378,4.026886236205056,2.8125,0.09090909090909091,1.227632687616397,0.8007075471698113,3.446700507614213,8,1.551154394490517,13.547297297297296,62,2.749909811020721,1.1606837606837606,0.125,0.016129032258064516
1992-07-10,0.16787878787878788,-0.3190335786861946,0.6835138387484958,4.071472324675155,2.770731707317073,0.14285714285714285,1.1999777688406776,0.7930204572803851,3.3794871794871795,8,1.5155886327517292,13.75,63,2.7108306027528166,1.1602112676056338,0.125,0.015873015873015872
1992-07-13,0.16626262626262625,-0.30937212566209626,0.675577156743621,4.063313397182168,2.78,0.14285714285714285,1.2067838182438886,0.8055893074119077,3.2660098522167487,8,1.4570441910125236,13.093851132686083,64,2.709338541163109,1.1924460431654675,0.125,0.015625
1992-07-14,0.16626262626262625,-0.30293278019376824,0.68408262454435,4.114470220527986,2.7598039215686274,0.14285714285714285,1.1893199184551013,0.7934386391251519,3.3316326530612246,8,1.5050752368709097,13.185667752442997,65,2.715581181464038,1.1598579040852575,0.125,0.015384615384615385
1992-07-15,0.16626262626262625,-0.32951877604603047,0.6767922235722965,4.0706215148029985,2.7170731707317075,0.14285714285714285,1.1516126832406748,0.7934386391251519,3.265,8,1.4761683790953042,13.456666666666667,66,2.722348940934283,1.172351885098743,0.125,0.015151515151515152
1992-07-16,0.16606060606060605,-0.37239488860986436,0.6666666666666666,4.014598540145985,2.74,0.14285714285714285,1.1732787440336614,0.7883211678832117,3.272727272727273,8,1.494525331790666,13.625,67,2.7825848427611932,1.1824817518248176,0.125,0.014925373134328358
1992-07-17,0.16626262626262625,-0.40516612179017564,0.6707168894289186,4.034080926698842,2.746268656716418,0.14285714285714285,1.1785169988161384,0.778857837181045,3.287179487179487,8,1.5108070172342278,13.916955017301039,68,2.8229354720961104,1.161231884057971,0.125,0.014705882352941176
1992-07-20,0.16545454545454547,-0.3939257617107724,0.6678876678876678,4.036683707013377,2.7626262626262625,0.14285714285714285,1.1909144371498561,0.7631257631257631,3.306878306878307,8,1.5188872921440089,14.073684210526316,69,2.816442072068543,1.1425959780621573,0.125,0.014492753623188406
1992-07-21,0.16363636363636364,-0.4084119118428841,0.6617283950617284,4.043895747599452,2.7628865979381443,0.14285714285714285,1.1848860899987466,0.7555555555555555,3.272727272727273,8,1.506766323083951,13.461538461538462,70,2.734529692270571,1.1417910447761193,0.125,0.014285714285714285
1992-07-22,0.16161616161616163,-0.4197545223105178,0.66,4.08375,2.7357512953367875,0.14285714285714285,1.1611998798688905,0.7575,3.2406417112299466,8,1.4950864975836278,13.13961038961039,71,2.684894475309618,1.1477272727272727,0.125,0.014084507042253521
1992-07-23,0.1618181818181818,-0.3540756029417462,0.6392009987515606,3.9501185316107676,2.7379679144385025,0.14285714285714285,1.157154592801858,0.7403245942571786,3.222826086956522,8,1.4913768391732978,13.367549668874172,72,2.731081120504004,1.158203125,0.125,0.013888888888888888
1992-07-24,0.16141414141414143,-0.36334481079919917,0.6483103879849812,4.016441077003325,2.683937823834197,0.14285714285714285,1.109522143706511,0.7509386733416771,3.125,8,1.4381622595527037,13.330033003300331,73,2.7479166669429698,1.1583011583011584,0.125,0.0136986301369863
1992-07-27,0.16161616161616163,-0.4531015643308855,0.64625,3.9986718749999994,2.7354497354497354,0.14285714285714285,1.1547729085572376,0.75625,3.1510416666666665,8,1.4541707482121826,13.511705685618729,74,2.7381638169015527,1.1702127659574468,0.125,0.013513513513513514
1992-07-28,0.16121212121212122,-0.5203513004390549,0.6629072681704261,4.112018768726327,2.7552083333333335,0.14285714285714285,1.1796036047454377,0.7606516290726817,3.1780104712041886,8,1.47441635087122,13.66554054054054,75,2.7109200369503004,1.1474480151228732,0.125,0.013333333333333334
1992-07-29,0.16101010101010102,-0.4859869950686269,0.6486825595984943,4.02883145547371,2.7795698924731185,0.14285714285714285,1.198358431685694,0.740276035131744,3.1382978723404253,8,1.4525536646262747,13.797945205479452,76,2.7195973431304883,1.1411992263056092,0.125,0.013157894736842105
1992-07-30,0.16101010101010102,-0.45117201018795694,0.6411543287327478,3.9820751910001273,2.777173913043478,0.14285714285714285,1.195564291438439,0.7214554579673776,3.125,8,1.4428543357293417,13.127035830618892,77,2.738037067814403,1.1252446183953033,0.125,0.012987012987012988
1992-07-31,0.16262626262626262,-0.4324675176592356,0.6447204968944099,3.9644303846302225,2.731578947368421,0.14285714285714285,1.163892336234021,0.7279503105590062,3.068062827225131,8,1.409424114022279,12.524844720496894,78,2.7208370194957956,1.1290944123314066,0.125,0.01282051282051282
1992-08-03,0.16404040404040404,-0.4171647191176032,0.6551724137931034,3.9939697638865295,2.7282051282051283,0.14285714285714285,1.160905834640938,0.7426108374384236,3.0454545454545454,8,1.397439270146197,12.409230769230769,79,2.6953782847979926,1.1334586466165413,0.125,0.012658227848101266
1992-08-04,0.16505050505050506,-0.41269813063389726,0.6621787025703795,4.011976227323596,2.746192893401015,0.14285714285714285,1.1757136752076973,0.7503059975520195,3.095959595959596,8,1.4230091482935394,12.551401869158878,80,2.7813165850152415,1.133086876155268,0.125,0.0125
1992-08-05,0.16747474747474747,-0.3890216434529133,0.6634499396863691,3.9614924022286213,2.75,0.14285714285714285,1.1819181616412482,0.7454764776839565,3.1370558375634516,8,1.4408025713680108,12.625786163522013,81,2.7872215238123594,1.1236363636363635,0.125,0.012345679012345678
1992-08-06,0.1698989898989899,-0.347620065756261,0.6539833531510107,3.849248035787756,2.75,0.14285714285714285,1.1782877465689596,0.746730083234245,3.0784313725490198,8,1.4032401985420169,12.589905362776026,82,2.7860615409011644,1.1418181818181818,0.125,0.012195121951219513
1992-08-07,0.1705050505050505,-0.3332936851466682,0.6481042654028436,3.8010854428247347,2.7213930348258706,0.14285714285714285,1.1562147508068208,0.731042654028436,3.0097560975609756,8,1.3463652170001965,12.174311926605505,83,2.75130506294462,1.1279707495429616,0.125,0.012048192771084338
1992-08-10,0.1705050505050505,-0.3263456343577111,0.6445497630331753,3.780238539116372,2.72,0.14285714285714285,1.1549930336186796,0.745260663507109,2.939252336448598,8,1.3018206361329885,11.715542521994134,84,2.7474338557739233,1.15625,0.125,0.011904761904761904
1992-08-11,0.17232323232323232,-0.2908904669445735,0.6354044548651817,3.687282592711195,2.71,0.14285714285714285,1.150436827534057,0.7479484173505275,2.9813084112149535,8,1.3318501121462223,11.663742690058479,85,2.7824960592868666,1.1771217712177122,0.125,0.011764705882352941
1992-08-12,0.1713131313131313,-0.2761626230136602,0.6261792452830188,3.6551736605553575,2.723076923076923,0.14285714285714285,1.16031688340781,0.7488207547169812,3.0238095238095237,8,1.3153057487241835,11.692982456140351,86,2.7733848288942995,1.1958568738229756,0.125,0.011627906976744186
1992-08-13,0.1701010101010101,-0.3074062783405847,0.6128266033254157,3.602721717886945,2.7157894736842105,0.14285714285714285,1.1561122095484124,0.7482185273159145,3.014354066985646,8,1.3282731809950155,11.799410029498524,87,2.8416931243953156,1.2209302325581395,0.125,0.011494252873563218
1992-08-14,0.1690909090909091,-0.308938768781968,0.6212664277180406,3.674156292956154,2.7083333333333335,0.14285714285714285,1.1510995051722437,0.7514934289127837,3.0240384615384617,8,1.3359933870320992,11.713450292397662,88,2.756289235250366,1.2096153846153845,0.125,0.011363636363636364
1992-08-17,0.1698989898989899,-0.2989929045155789,0.6099881093935791,3.590298622471125,2.7,0.14285714285714285,1.1452196252960969,0.7300832342449465,3.054726368159204,8,1.3757107340054577,11.857566765578635,89,2.8208318892843782,1.1968810916179338,0.125,0.011235955056179775
1992-08-18,0.1717171717171717,-0.282180417969861,0.6188235294117647,3.603737024221453,2.683673469387755,0.14285714285714285,1.1309672726551219,0.7541176470588236,3.0093896713615025,8,1.3312362065401653,11.845697329376854,90,2.837701872602781,1.2186311787072244,0.125,0.011111111111111112
1992-08-19,0.1717171717171717,-0.2650966330601104,0.6082352941176471,3.5420761245674743,2.6649484536082473,0.14285714285714285,1.1153309100371729,0.7541176470588236,3.052380952380952,8,1.379520183551462,11.99099099099099,91,2.857252617231612,1.239845261121857,0.125,0.01098901098901099
1992-08-20,0.1701010101010101,-0.25348691095793247,0.6009501187648456,3.532901529555802,2.677248677248677,0.14285714285714285,1.1239341514352938,0.7434679334916865,3.0686274509803924,8,1.3663542584296478,12.066666666666666,92,2.928875673172189,1.2371541501976284,0.125,0.010869565217391304
1992-08-21,0.1688888888888889,-0.25259365660554084,0.5885167464114832,3.484638630067993,2.6739130434782608,0.14285714285714285,1.1201259204729934,0.742822966507177,3.0441176470588234,8,1.3513942005696364,11.336158192090396,93,2.850872429978111,1.2621951219512195,0.125,0.010752688172043012
1992-08-24,0.16707070707070706,-0.2032036384311396,0.5779927448609432,3.459569633690047,2.6853932584269664,0.14285714285714285,1.130170654681314,0.7363966142684402,3.029850746268657,8,1.3444108655403397,11.421652421652421,94,2.85767094590523,1.2740585774058577,0.125,0.010638297872340425
1992-08-25,0.1684848484848485,-0.1938249424137141,0.5851318944844125,3.472905129134103,2.681318681318681,0.14285714285714285,1.1266397851126753,0.7410071942446043,3.044334975369458,8,1.3511857582019795,11.030219780219781,95,2.895623599888462,1.2663934426229506,0.125,0.010526315789473684
1992-08-26,0.1684848484848485,-0.2164540871365517,0.5839328537170264,3.4657885202629264,2.6758241758241756,0.14285714285714285,1.1215408497551476,0.7434052757793765,3.0392156862745097,8,1.348480587834612,11.008219178082191,96,2.896735483238147,1.273100616016427,0.125,0.010416666666666666
1992-08-27,0.1686868686868687,-0.22021175733296672,0.5832335329341317,3.4574922012262896,2.6758241758241756,0.14285714285714285,1.1215408497551476,0.7425149700598802,3.0392156862745097,8,1.348480587834612,11.085635359116022,97,2.8919521469289986,1.273100616016427,0.125,0.010309278350515464
1992-08-28,0.16828282828282828,-0.21358208648043586,0.5978391356542617,3.5525854999863093,2.691891891891892,0.14285714285714285,1.135826272908192,0.7442977190876351,3.0097087378640777,8,1.3336405595534009,11.183844011142062,98,2.88143823571208,1.2449799196787148,0.125,0.01020408163265306
1992-08-31,0.16545454545454547,-0.20612879470385584,0.5787545787545788,3.4979672342309707,2.662921348314607,0.14285714285714285,1.1097065064853484,0.7362637362637363,3.030150753768844,8,1.346189046128358,11.32865168539326,99,2.894629239679162,1.2721518987341771,0.125,0.010101010101010102
1992-09-01,0.16101010101010102,-0.1940031683790183,0.5683814303638645,3.5300979677554944,2.664705882352941,0.14285714285714285,1.1128198367630489,0.7214554579673776,3.0423280423280423,8,1.3529566547003402,11.64080459770115,93,2.9947315505494485,1.2693156732891833,0.125,0.010752688172043012
1992-09-02,0.1597979797979798,-0.1723277895576589,0.5663716814159292,3.5442981327545504,2.635294117647059,0.16666666666666666,1.0823542226489709,0.7142857142857143,3.054054054054054,8,1.3749293143356454,11.756521739130434,91,3.0078495431973034,1.2611607142857144,0.125,0.01098901098901099
1992-09-03,0.1604040404040404,-0.2316834871636632,0.5566750629722922,3.4704553673965317,2.6153846153846154,0.16666666666666666,1.063962120351841,0.6952141057934509,3.0163934426229506,8,1.3621726279020152,11.72463768115942,61,2.961372656040828,1.248868778280543,0.125,0.01639344262295082
1992-09-04,0.1618181818181818,-0.2930419192705724,0.5717852684144819,3.5335044677299443,2.602272727272727,0.16666666666666666,1.0519424210174386,0.717852684144819,2.948717948717949,8,1.323737814175438,11.72463768115942,62,2.992912579781362,1.255458515283843,0.125,0.016129032258064516
1992-09-08,0.16323232323232323,-0.28304944257538356,0.5816831683168316,3.563529310851877,2.625698324022346,0.16666666666666666,1.0729290267046518,0.719059405940594,3.0260416666666665,8,1.358126844029636,11.902654867256636,63,2.9179925668731026,1.2361702127659575,0.125,0.015873015873015872
1992-09-09,0.1618181818181818,-0.3048669296163308,0.5792759051186017,3.579794919272258,2.6514285714285712,0.16666666666666666,1.0963846066319167,0.7290886392009988,3.0416666666666665,8,1.3608470397956862,12.150602409638553,64,2.943738191872156,1.2586206896551724,0.125,0.015625
1992-09-10,0.1606060606060606,-0.31200203361616696,0.5811320754716981,3.6183695265218936,2.6551724137931036,0.16666666666666666,1.0997606406103455,0.7320754716981132,3.03125,8,1.350303939724354,12.162162162162161,65,2.9047915598360987,1.2597402597402596,0.125,0.015384615384615385
1992-09-11,0.15818181818181817,-0.31378492415230436,0.5721583652618135,3.6170931137241085,2.6508875739644973,0.16666666666666666,1.0957073160241189,0.722860791826309,3.0267379679144386,8,1.3491191980728163,12.406727828746178,66,2.887089814725513,1.2633928571428572,0.125,0.015151515151515152
1992-09-14,0.15636363636363637,-0.322395437131312,0.5710594315245479,3.652124271377922,2.630952380952381,0.16666666666666666,1.0769511900429334,0.7403100775193798,2.9689119170984455,8,1.3194721845004749,12.363636363636363,67,2.8852071623464246,1.2963800904977374,0.125,0.014925373134328358
1992-09-15,0.15696969696969698,-0.3282535684884296,0.555984555984556,3.541986553569565,2.6503067484662575,0.14285714285714285,1.0990222603499964,0.7335907335907336,3.0,8,1.3266292079210604,12.636645962732919,68,2.9500469609175526,1.3194444444444444,0.125,0.014705882352941176
1992-09-16,0.15797979797979797,-0.27896386554605235,0.540920716112532,3.4239866301240838,2.660377358490566,0.14285714285714285,1.1093610926873552,0.7161125319693095,2.9946524064171123,8,1.321511531857605,12.425076452599388,69,2.968883647520178,1.3238770685579195,0.125,0.014492753623188406
1992-09-17,0.15777777777777777,-0.32746923563957797,0.558258642765685,3.538259003444483,2.6265060240963853,0.14285714285714285,1.076824644300957,0.7336747759282971,2.9086294416243654,8,1.2731129962539176,12.164179104477611,70,2.9262732817401598,1.3142201834862386,0.125,0.014285714285714285
1992-09-18,0.15878787878787878,-0.33079829570124475,0.5636132315521628,3.5494726414544604,2.6526946107784433,0.14285714285714285,1.103290560837344,0.7417302798982188,2.92964824120603,8,1.2811372358479038,12.149253731343284,71,2.8948947554428144,1.3160270880361176,0.125,0.014084507042253521
1992-09-21,0.16080808080808082,-0.3821588408898741,0.5665829145728644,3.52334852655236,2.668639053254438,0.14285714285714285,1.11735010486357,0.7286432160804021,2.9896907216494846,8,1.321559649540917,12.356707317073171,72,2.9559884346608967,1.2860310421286032,0.125,0.013888888888888888
1992-09-22,0.1606060606060606,-0.4666955776158805,0.5861635220125786,3.649697401210395,2.662857142857143,0.14285714285714285,1.1074403454180766,0.7459119496855345,2.979899497487437,8,1.310458134339362,12.560371517027864,73,2.931128845507893,1.2725321888412016,0.125,0.0136986301369863
1992-09-23,0.16080808080808082,-0.42933431477649364,0.5753768844221105,3.578034645589758,2.6783625730994154,0.14285714285714285,1.1216642261595013,0.7273869346733668,2.984536082474227,8,1.3122224296861353,12.625,74,2.9160803748046393,1.2641921397379912,0.125,0.013513513513513514
1992-09-24,0.16242424242424242,-0.4006941113700626,0.6019900497512438,3.70628202272221,2.6740331491712706,0.14285714285714285,1.1172708913124165,0.7599502487562189,2.9375,8,1.2806045307241438,12.183183183183184,75,2.8678424071148725,1.2623966942148759,0.125,0.013333333333333334
1992-09-25,0.16343434343434343,-0.4020175281913092,0.61557478368356,3.7664958952207934,2.691891891891892,0.14285714285714285,1.1337783604088119,0.7688504326328801,3.0194174757281553,8,1.3200642118358976,12.400611620795107,76,2.8510263096376236,1.248995983935743,0.125,0.013157894736842105
1992-09-28,0.16303030303030303,-0.4011391215830694,0.6195786864931846,3.8003897126905377,2.7027027027027026,0.14285714285714285,1.140716941145844,0.7670384138785625,3.0195121951219512,8,1.3189765893726528,12.5015479876161,77,2.9521670613025055,1.238,0.125,0.012987012987012988
1992-09-29,0.16424242424242425,-0.41138099069285106,0.6150061500615006,3.744502389673343,2.7027027027027026,0.14285714285714285,1.1311422190424911,0.7564575645756457,3.0295566502463056,8,1.3235750790137117,12.642633228840126,78,2.9396622605854454,1.23,0.125,0.01282051282051282
1992-09-30,0.16444444444444445,-0.40291395767110266,0.6228501228501229,3.787602098412909,2.6825396825396823,0.14285714285714285,1.1174498679113032,0.769041769041769,2.9952153110047846,8,1.310987328121056,12.856230031948881,79,2.9344131628911434,1.234714003944773,0.125,0.012658227848101266
1992-10-01,0.16646464646464645,-0.3968632270721646,0.6237864077669902,3.7472605806390797,2.6910994764397906,0.14285714285714285,1.1257601357150606,0.7730582524271845,3.033333333333333,8,1.3259468365302847,12.958064516129033,80,2.987152289852033,1.239299610894942,0.125,0.0125
1992-10-02,0.16505050505050506,-0.3817819942552672,0.6217870257037944,3.767253093309403,2.6736842105263157,0.14285714285714285,1.114566966602437,0.7674418604651163,3.0436893203883497,8,1.3335484259717973,13.107843137254902,81,2.928022082221392,1.234251968503937,0.125,0.012345679012345678
1992-10-05,0.16585858585858587,-0.37770210829682305,0.6285018270401949,3.789383731850139,2.701570680628272,0.14285714285714285,1.1367356927953352,0.7795371498172959,3.0331753554502368,8,1.3340014934133626,12.656151419558359,82,2.9823379556177207,1.2403100775193798,0.125,0.012195121951219513
1992-10-06,0.16787878787878788,-0.37620469792125943,0.6450060168471721,3.8420936021582452,2.720812182741117,0.14285714285714285,1.1603589047430065,0.7809867629362214,3.061320754716981,8,1.3495845495050633,12.19756838905775,83,2.9851908626932064,1.210820895522388,0.125,0.012048192771084338
1992-10-07,0.1701010101010101,-0.39525747165299036,0.661520190023753,3.888984490044628,2.730392156862745,0.14285714285714285,1.1689297015960702,0.7957244655581948,3.116279069767442,8,1.3720711276188677,12.473520249221183,84,2.970071372588374,1.2028725314183124,0.125,0.011904761904761904
1992-10-08,0.17535353535353534,-0.4025608469783,0.6854838709677419,3.9091534116247955,2.7546296296296298,0.125,1.1923042435848408,0.804147465437788,3.216589861751152,9,1.466403926747695,12.5062893081761,85,2.973441813135784,1.173109243697479,0.1111111111111111,0.011764705882352941
1992-10-09,0.17737373737373738,-0.38951148923276174,0.6924829157175398,3.9040893312093647,2.80184331797235,0.125,1.2242965674366704,0.8086560364464692,3.287037037037037,9,1.5054911838348617,12.941176470588236,86,2.8556311613197267,1.167763157894737,0.1111111111111111,0.011627906976744186
1992-10-12,0.1812121212121212,-0.4076101430984044,0.6967670011148273,3.8450352904329934,2.802690582959641,0.125,1.2306462336509536,0.8160535117056856,3.3122171945701355,10,1.5307274624626497,12.795454545454545,87,2.9959774918333357,1.1712,0.1,0.011494252873563218
1992-10-13,0.181010101010101,-0.40894619181048414,0.6941964285714286,3.835125358737245,2.8018018018018016,0.125,1.2305415018763721,0.8136160714285714,3.359447004608295,10,1.552645344553489,12.846905537459284,88,2.9801081774440807,1.1720257234726688,0.1,0.011363636363636364
1992-10-14,0.1808080808080808,-0.3926355586473055,0.6972067039106146,3.8560594238631754,2.8363636363636364,0.125,1.2575529550751792,0.8156424581005587,3.3486238532110093,10,1.5478322361580994,12.882352941176471,50,2.9420752072383998,1.169871794871795,0.1,0.02
1992-10-15,0.17898989898989898,-0.37865002267553544,0.7020316027088036,3.922185590754603,2.8401826484018264,0.125,1.260323609103355,0.8126410835214447,3.3333333333333335,10,1.5427277448025647,12.928104575163399,51,3.035380751015778,1.157556270096463,0.1,0.0196078431372549
